Package,Date,LatestVersion,Score,PyTyped,Pyright,Mypy,Samples,Verifytypes,SDKTeamOwned,Active
azure-core-tracing-opencensus,2024-04-15T15:18:32.486215Z,1.0.0a20240412001,50,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-core-tracing-opentelemetry,2024-04-15T15:18:32.486215Z,1.0.0a20240412001,68.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-cosmos,2024-04-15T15:18:32.486215Z,4.6.1a20240412001,86.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-data-tables,2024-04-15T15:18:32.486215Z,12.5.1a20240415001,68,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-defender-easm,2024-04-15T15:18:32.486215Z,1.0.0a20240412001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-developer-devcenter,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-developer-loadtesting,2024-04-15T15:18:32.486215Z,1.0.1a20240412001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-digitaltwins-core,2024-04-15T15:18:32.486215Z,1.2.1a20240415001,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-eventgrid,2024-04-15T15:18:32.486215Z,4.19.1a20240415001,80,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-eventhub,2024-04-15T15:18:32.486215Z,5.11.8a20240415001,75,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-eventhub-checkpointstoreblob,2024-04-15T15:18:32.486215Z,1.2.0a20240415001,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-eventhub-checkpointstoreblob-aio,2024-04-15T15:18:32.486215Z,1.2.0a20240415001,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-healthinsights-cancerprofiling,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,91.7,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-healthinsights-clinicalmatching,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,95.8,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-healthinsights-radiologyinsights,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-identity,2024-04-15T15:18:32.486215Z,1.16.1a20240415001,100,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-identity-broker,2024-04-15T15:18:32.486215Z,1.1.1a20240415001,100,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-iot-deviceprovisioning,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,20,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-iot-deviceupdate,2024-04-15T15:18:32.486215Z,1.0.1a20240415001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-iot-modelsrepository,2024-04-15T15:18:32.486215Z,1.0.0a20240412001,66.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-keyvault-administration,2024-04-15T15:18:32.486215Z,4.4.1a20240415001,68.8,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-keyvault-certificates,2024-04-15T15:18:32.486215Z,4.8.1a20240415001,95.2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-keyvault-keys,2024-04-15T15:18:32.486215Z,4.9.1a20240415001,59.4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-keyvault-secrets,2024-04-15T15:18:32.486215Z,4.8.1a20240415001,100,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-maps-geolocation,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,33.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-render,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,58.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-route,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,33.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-search,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,16.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-messaging-webpubsubclient,2024-04-15T15:18:32.486215Z,1.0.1a20240415001,92.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-messaging-webpubsubservice,2024-04-15T15:18:32.486215Z,1.1.0a20240415001,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
azure-mgmt-core,2024-04-15T15:18:32.486215Z,1.4.0a20240412001,90.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-mixedreality-authentication,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-mixedreality-remoterendering,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-monitor-ingestion,2024-04-15T15:18:32.486215Z,1.0.4a20240415001,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-monitor-opentelemetry,2024-04-15T15:18:32.486215Z,1.4.1a20240415001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-monitor-opentelemetry-exporter,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-monitor-query,2024-04-15T15:18:32.486215Z,1.3.1a20240415001,100,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-purview-administration,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-catalog,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-datamap,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,85.7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-purview-scanning,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-sharing,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
azure-purview-workflow,2024-04-15T15:18:32.486215Z,1.0.0a20240415001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-schemaregistry,2024-04-15T15:18:32.486215Z,1.3.0a20240415001,100,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
azure-schemaregistry-avroencoder,2024-04-15T15:18:32.486215Z,1.0.1a20240415001,100,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-search-documents,2024-04-15T15:18:32.486215Z,11.6.0a20240415001,84.9,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-security-attestation,2024-04-15T15:18:32.486215Z,1.1.0a20240415001,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-servicebus,2024-04-15T15:18:32.486215Z,7.12.2a20240415001,91.7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-storage-blob,2024-04-15T15:18:32.486215Z,12.20.0a20240412003,19.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-blob-changefeed,2024-04-15T15:18:32.486215Z,12.0.0a20240412003,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-file-datalake,2024-04-15T15:18:32.486215Z,12.15.0a20240412003,12.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-file-share,2024-04-15T15:18:32.486215Z,12.16.0a20240412003,12.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-queue,2024-04-15T15:18:32.486215Z,12.10.0a20240412003,32,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-synapse-accesscontrol,2024-04-15T15:18:32.486215Z,0.8.0a20240415001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-artifacts,2024-04-15T15:18:32.486215Z,0.18.1a20240415001,87.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-managedprivateendpoints,2024-04-15T15:18:32.486215Z,0.5.0a20240415001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-monitoring,2024-04-15T15:18:32.486215Z,0.3.0a20240415001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-spark,2024-04-15T15:18:32.486215Z,0.8.0a20240415001,28.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
corehttp,2024-04-15T15:18:32.486215Z,1.0.0b5,96.1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-agrifood-farming,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-anomalydetector,2024-06-24T15:18:32.486215Z,3.0.0a20240621001,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
azure-ai-contentsafety,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-documentintelligence,2024-06-24T15:18:32.486215Z,1.0.0a20240624001,100,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-ai-formrecognizer,2024-06-24T15:18:32.486215Z,3.3.4a20240621001,35.5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
azure-ai-generative,2024-06-24T15:18:32.486215Z,1.0.0a20240329001,37.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
azure-ai-inference,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,93.6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-language-conversations,2024-06-24T15:18:32.486215Z,1.1.1a20240624001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-language-questionanswering,2024-06-24T15:18:32.486215Z,1.1.1a20240624001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-metricsadvisor,2024-06-24T15:18:32.486215Z,1.1.0a20240306001,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
azure-ai-ml,2024-06-24T15:18:32.486215Z,1.18.0a20240624001,44.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-ai-personalizer,2024-06-24T15:18:32.486215Z,1.0.0a20240624001,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
azure-ai-resources,2024-06-24T15:18:32.486215Z,1.0.0a20240329001,56.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
azure-ai-textanalytics,2024-06-24T15:18:32.486215Z,5.3.1a20240621001,89.2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-translation-document,2024-06-24T15:18:32.486215Z,1.1.0a20240624001,81.2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-translation-text,2024-06-24T15:18:32.486215Z,1.0.1a20240624001,93.3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-vision-face,2024-06-24T15:18:32.486215Z,1.0.0a20240624001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-vision-imageanalysis,2024-06-24T15:18:32.486215Z,1.0.0a20240306001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-appconfiguration,2024-06-24T15:18:32.486215Z,1.6.1a20240621001,73.7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-appconfiguration-provider,2024-06-24T15:18:32.486215Z,1.3.0a20240621001,28.6,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-batch,2024-06-24T15:18:32.486215Z,14.2.0a20240621001,16.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-callautomation,2024-06-24T15:18:32.486215Z,1.2.0a20240624001,64.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-chat,2024-06-24T15:18:32.486215Z,1.3.0a20240624001,23.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-email,2024-06-24T15:18:32.486215Z,1.0.1a20240624001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-communication-identity,2024-06-24T15:18:32.486215Z,1.5.1a20240624001,43.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-communication-jobrouter,2024-06-24T15:18:32.486215Z,1.1.0a20240624001,100,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-communication-messages,2024-06-24T15:18:32.486215Z,1.0.1a20240624001,100,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-communication-networktraversal,2024-06-24T15:18:32.486215Z,1.1.0a20240430002,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-communication-phonenumbers,2024-06-24T15:18:32.486215Z,1.2.0a20240624001,80,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-rooms,2024-06-24T15:18:32.486215Z,1.1.0a20240624001,36.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-sms,2024-06-24T15:18:32.486215Z,1.1.0a20240624001,33.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-confidentialledger,2024-06-24T15:18:32.486215Z,1.1.2a20240621001,42.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-containerregistry,2024-06-24T15:18:32.486215Z,1.2.1a20240621002,100,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-core,2024-06-24T15:18:32.486215Z,1.30.3a20240621001,98.3,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-core-experimental,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,50,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-core-tracing-opencensus,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,50,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-core-tracing-opentelemetry,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,68.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-cosmos,2024-06-24T15:18:32.486215Z,4.7.1a20240621001,86.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-data-tables,2024-06-24T15:18:32.486215Z,12.5.1a20240621001,66.7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-defender-easm,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-developer-devcenter,2024-06-24T15:18:32.486215Z,1.0.0a20240624001,100,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-developer-loadtesting,2024-06-24T15:18:32.486215Z,1.0.1a20240621001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-digitaltwins-core,2024-06-24T15:18:32.486215Z,1.2.1a20240624001,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-eventgrid,2024-06-24T15:18:32.486215Z,4.20.1a20240624001,100,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
azure-eventhub,2024-06-24T15:18:32.486215Z,5.12.1a20240624001,75,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-eventhub-checkpointstoreblob,2024-06-24T15:18:32.486215Z,1.2.0a20240624001,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-eventhub-checkpointstoreblob-aio,2024-06-24T15:18:32.486215Z,1.2.0a20240624001,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-healthinsights-cancerprofiling,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,91.7,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-healthinsights-clinicalmatching,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,95.8,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-healthinsights-radiologyinsights,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-identity,2024-06-24T15:18:32.486215Z,1.17.1a20240624001,97.7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-identity-broker,2024-06-24T15:18:32.486215Z,1.1.1a20240624001,100,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-iot-deviceprovisioning,2024-06-24T15:18:32.486215Z,1.0.0a20240529001,20,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-iot-deviceupdate,2024-06-24T15:18:32.486215Z,1.0.1a20240624001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-iot-modelsrepository,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,66.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-keyvault-administration,2024-06-24T15:18:32.486215Z,4.5.0a20240529001,68.8,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-keyvault-certificates,2024-06-24T15:18:32.486215Z,4.9.0a20240529001,95.2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-keyvault-keys,2024-06-24T15:18:32.486215Z,4.10.0a20240529001,59.4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-keyvault-secrets,2024-06-24T15:18:32.486215Z,4.9.0a20240529001,100,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-maps-geolocation,2024-06-24T15:18:32.486215Z,1.0.0a20240624001,33.3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
azure-maps-render,2024-06-24T15:18:32.486215Z,1.0.0a20240624001,58.8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
azure-maps-route,2024-06-24T15:18:32.486215Z,1.0.0a20240624001,33.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-maps-search,2024-06-24T15:18:32.486215Z,1.0.0a20240624001,16.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-messaging-webpubsubclient,2024-06-24T15:18:32.486215Z,1.1.0a20240624001,81.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-messaging-webpubsubservice,2024-06-24T15:18:32.486215Z,1.1.0a20240624001,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
azure-mgmt-core,2024-06-24T15:18:32.486215Z,1.4.0a20240621001,90.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-mixedreality-authentication,2024-06-24T15:18:32.486215Z,1.0.0a20240624001,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-mixedreality-remoterendering,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-monitor-ingestion,2024-06-24T15:18:32.486215Z,1.0.4a20240529001,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-monitor-opentelemetry,2024-06-24T15:18:32.486215Z,1.4.3a20240529001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-monitor-opentelemetry-exporter,2024-06-24T15:18:32.486215Z,1.0.0a20240529001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-monitor-query,2024-06-24T15:18:32.486215Z,1.3.1a20240529001,100,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-purview-administration,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-catalog,2024-06-24T15:18:32.486215Z,1.0.0a20240416001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
azure-purview-datamap,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,85.7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-purview-scanning,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-sharing,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
azure-purview-workflow,2024-06-24T15:18:32.486215Z,1.0.0a20240621001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-schemaregistry,2024-06-24T15:18:32.486215Z,1.3.0a20240624001,100,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
azure-schemaregistry-avroencoder,2024-06-24T15:18:32.486215Z,1.0.1a20240624001,100,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-search-documents,2024-06-24T15:18:32.486215Z,11.6.0a20240529001,85.8,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-security-attestation,2024-06-24T15:18:32.486215Z,1.1.0a20240529001,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-servicebus,2024-06-24T15:18:32.486215Z,7.12.3a20240529001,91.7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-storage-blob,2024-06-24T15:18:32.486215Z,12.21.0a20240621001,19.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-blob-changefeed,2024-06-24T15:18:32.486215Z,12.0.0a20240621001,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-file-datalake,2024-06-24T15:18:32.486215Z,12.16.0a20240621001,12.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-file-share,2024-06-24T15:18:32.486215Z,12.17.0a20240621001,12.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-queue,2024-06-24T15:18:32.486215Z,12.11.0a20240621001,32,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-synapse-accesscontrol,2024-06-24T15:18:32.486215Z,0.8.0a20240621001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-artifacts,2024-06-24T15:18:32.486215Z,0.19.0a20240621001,88,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-synapse-managedprivateendpoints,2024-06-24T15:18:32.486215Z,0.5.0a20240621001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-monitoring,2024-06-24T15:18:32.486215Z,0.3.0a20240621001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-spark,2024-06-24T15:18:32.486215Z,0.8.0a20240621001,28.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
corehttp,2024-06-24T15:18:32.486215Z,1.0.0b5,96.1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-agrifood-farming,2024-07-15T15:18:32.486215Z,1.0.0a20240716001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-anomalydetector,2024-07-15T15:18:32.486215Z,3.0.0a20240716001,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
azure-ai-contentsafety,2024-07-15T15:18:32.486215Z,1.0.0a20240716001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-documentintelligence,2024-07-15T15:18:32.486215Z,1.0.0a20240717001,100,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-ai-formrecognizer,2024-07-15T15:18:32.486215Z,3.3.4a20240716001,35.5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
azure-ai-generative,2024-07-15T15:18:32.486215Z,1.0.0a20240329001,37.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
azure-ai-inference,2024-07-15T15:18:32.486215Z,1.0.0a20240716001,95.7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-language-conversations,2024-07-15T15:18:32.486215Z,1.1.1a20240717001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-language-questionanswering,2024-07-15T15:18:32.486215Z,1.1.1a20240717001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-metricsadvisor,2024-07-15T15:18:32.486215Z,1.1.0a20240306001,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
azure-ai-ml,2024-07-15T15:18:32.486215Z,1.19.0a20240717002,44.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-ai-personalizer,2024-07-15T15:18:32.486215Z,1.0.0a20240717001,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
azure-ai-resources,2024-07-15T15:18:32.486215Z,1.0.0a20240329001,56.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
azure-ai-textanalytics,2024-07-15T15:18:32.486215Z,5.3.1a20240716001,89.2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-translation-document,2024-07-15T15:18:32.486215Z,1.1.0a20240717001,81.2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-translation-text,2024-07-15T15:18:32.486215Z,1.0.2a20240717001,93.3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-vision-face,2024-07-15T15:18:32.486215Z,1.0.0a20240716001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-vision-imageanalysis,2024-07-15T15:18:32.486215Z,1.0.0a20240306001,100,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-appconfiguration,2024-07-15T15:18:32.486215Z,1.6.1a20240716001,73.7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-appconfiguration-provider,2024-07-15T15:18:32.486215Z,1.3.0a20240716001,28.6,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-batch,2024-07-15T15:18:32.486215Z,14.2.0a20240716001,16.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-callautomation,2024-07-15T15:18:32.486215Z,1.3.0a20240717001,64.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-chat,2024-07-15T15:18:32.486215Z,1.3.0a20240717001,23.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-email,2024-07-15T15:18:32.486215Z,1.0.1a20240717001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-communication-identity,2024-07-15T15:18:32.486215Z,1.5.1a20240717001,43.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
